(-90.8597931265831, 60.55254489183426, 716.4005637168884):(0.66, 1.0, 1.0)
(-43.37715730071068, 59.96748432517052, 709.4786763191223):(0.66, 1.0, 1.0)
(-43.92120614647865, 70.55070996284485, 718.3771729469299):(0.66, 1.0, 1.0)
(-91.13531559705734, 70.56993991136551, 718.5729146003723):(0.66, 1.0, 1.0)
(-86.85294538736343, 60.49318239092827, 715.6982421875):(0.66, 1.0, 1.0)
(-49.73616823554039, 70.43218612670898, 717.1702980995178):(0.66, 1.0, 1.0)
(-90.46265482902527, 68.0968314409256, 713.2692337036133):(0.66, 1.0, 1.0)
(-80.64749836921692, 60.24756282567978, 712.7923369407654):(0.66, 1.0, 1.0)
(-43.41460019350052, 61.9627870619297, 710.0911140441895):(0.66, 1.0, 1.0)
(-55.73952570557594, 70.57730108499527, 718.6478972434998):(0.66, 1.0, 1.0)
(-90.36526829004288, 66.07338041067123, 712.5013470649719):(0.66, 1.0, 1.0)
(-74.67058300971985, 60.14758720993996, 711.6094827651978):(0.66, 1.0, 1.0)
(-59.72208455204964, 70.63482701778412, 719.2336320877075):(0.66, 1.0, 1.0)
(-71.01674377918243, 60.3528693318367, 714.0381932258606):(0.66, 1.0, 1.0)
(-43.358877301216125, 63.824303448200226, 709.179699420929):(0.66, 1.0, 1.0)
(-65.32643735408783, 70.31049579381943, 715.9311771392822):(0.66, 1.0, 1.0)
(-90.06860852241516, 63.912734389305115, 710.1622819900513):(0.66, 1.0, 1.0)
(-64.98812139034271, 60.19948050379753, 712.223470211029):(0.66, 1.0, 1.0)
(-71.5857520699501, 70.6864446401596, 719.7592854499817):(0.66, 1.0, 1.0)
(-59.12360921502113, 60.182806104421616, 712.0261788368225):(0.66, 1.0, 1.0)
(-43.570563197135925, 66.08642637729645, 712.6420140266418):(0.66, 1.0, 1.0)
(-75.40126889944077, 70.56993991136551, 718.5729742050171):(0.66, 1.0, 1.0)
(-90.6035527586937, 62.33705207705498, 714.380145072937):(0.66, 1.0, 1.0)
(-55.160943418741226, 60.11198088526726, 711.1882567405701):(0.66, 1.0, 1.0)
(-80.89393377304077, 70.21614164113998, 714.9704098701477):(0.66, 1.0, 1.0)
(-49.2677167057991, 60.04665791988373, 710.4154229164124):(0.66, 1.0, 1.0)
(-43.62814128398895, 68.1268572807312, 713.583767414093):(0.66, 1.0, 1.0)
(-87.06580102443695, 70.45987248420715, 717.4522280693054):(0.66, 1.0, 1.0)
(-67.39206612110138, 70.42136788368225, 717.0601487159729):(0.66, 1.0, 1.0)
(-76.76012068986893, 68.0641457438469, 712.9268646240234):(0.66, 1.0, 1.0)
(-71.21604681015015, 68.3615580201149, 716.0421013832092):(0.66, 1.0, 1.0)
(-82.64221251010895, 66.13539904356003, 713.1701111793518):(0.66, 1.0, 1.0)
(-53.11467498540878, 61.94222718477249, 709.8554968833923):(0.66, 1.0, 1.0)
(-59.318579733371735, 68.20232421159744, 714.3742442131042):(0.66, 1.0, 1.0)
(-76.37859135866165, 63.84263187646866, 709.3833684921265):(0.66, 1.0, 1.0)
(-78.68775725364685, 68.04367899894714, 712.7125263214111):(0.66, 1.0, 1.0)
(-84.32947099208832, 63.98259103298187, 710.9385132789612):(0.66, 1.0, 1.0)
(-57.161662727594376, 60.16900762915611, 711.8629217147827):(0.66, 1.0, 1.0)
(-71.05199247598648, 66.24876707792282, 714.3926024436951):(0.66, 1.0, 1.0)
(-82.60832726955414, 60.2547787129879, 712.8776907920837):(0.66, 1.0, 1.0)
(-88.5394960641861, 62.26056441664696, 713.5035991668701):(0.66, 1.0, 1.0)
(-53.38025465607643, 68.10977309942245, 713.4048342704773):(0.66, 1.0, 1.0)
(-51.17151886224747, 59.999026358127594, 709.851861000061):(0.66, 1.0, 1.0)
(159.77013111114502, 46.158190816640854, 706.1704397201538):(0.0, 1.0, 1.0)
(208.0564945936203, 42.28568449616432, 706.0554623603821):(0.0, 1.0, 1.0)
(211.53196692466736, 54.276563227176666, 711.2434506416321):(0.0, 1.0, 1.0)
(162.56940364837646, 58.06452035903931, 709.9543213844299):(0.0, 1.0, 1.0)
(163.6538952589035, 44.23028603196144, 706.2487602233887):(0.0, 1.0, 1.0)
(203.46811413764954, 53.68977040052414, 703.554093837738):(0.0, 1.0, 1.0)
(159.2830866575241, 55.65206706523895, 704.017698764801):(0.0, 1.0, 1.0)
(168.62034797668457, 44.01295632123947, 702.7785181999207):(0.0, 1.0, 1.0)
(206.6589891910553, 43.92116889357567, 701.3128995895386):(0.0, 1.0, 1.0)
(197.42347300052643, 53.617071360349655, 702.601432800293):(0.0, 1.0, 1.0)
(159.14441645145416, 53.67838218808174, 703.4048438072205):(0.0, 1.0, 1.0)
(174.1374135017395, 43.94897446036339, 701.7568945884705):(0.0, 1.0, 1.0)
(206.43675327301025, 45.7913875579834, 700.5587220191956):(0.0, 1.0, 1.0)
(191.80341064929962, 53.65877225995064, 703.1478881835938):(0.0, 1.0, 1.0)
(179.74762618541718, 43.91184821724892, 701.1640667915344):(0.0, 1.0, 1.0)
(186.06506288051605, 53.66894230246544, 703.2811641693115):(0.0, 1.0, 1.0)
(158.690944314003, 51.605671644210815, 701.4005184173584):(0.0, 1.0, 1.0)
(185.66195666790009, 42.4676239490509, 709.0933322906494):(0.0, 1.0, 1.0)
(205.7245969772339, 47.54425585269928, 698.1419920921326):(0.0, 1.0, 1.0)
(182.50983953475952, 55.68372085690498, 704.4181227684021):(0.0, 1.0, 1.0)
(159.2191755771637, 49.85130578279495, 703.7352323532104):(0.0, 1.0, 1.0)
